comment video_id video_name playlist_name comment_id annotator_openaichat_v0_setup annotator_openaichat_v8_confusion annotator_openaichat_v74_pedagogy
Also, popularity by region is interesting stat." nHlE7EgJFds "10. The Four Fundamental Subspaces" "MIT 18.06 Linear Algebra, Spring 2005" 11493.0 0.0 0.0 0.0
"Please record mathematical statistics 18.655, thanks!" VPZD_aij8H0 "1. Introduction to Statistics" "MIT 18.650 Statistics for Applications, Fall 2016" 8211.0 0.0 0.0 0.0
"This is maybe the best lecture in the entire course." vF7eyJ2g3kU "27. Positive Definite Matrices and Minima" "MIT 18.06 Linear Algebra, Spring 2005" 10689.0 0.0 0.0 0.0
"Frobenius norm squared = trace of (A transpose times A) = sum of eigenvalues of (A transpose times A) = sum of squares of singular values" NcPUI7aPFhA "Lecture 8: Norms of Vectors and Matrices" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 3923.0 0.0 0.0 0.0
"Thanks for you great lecture!" 7UJ4CFRGd-U "An Interview with Gilbert Strang on Teaching Linear Algebra" "MIT 18.06 Linear Algebra, Spring 2005" 9742.0 0.0 0.0 0.0
"Even though, It was not complicated at all, I  felt so overwhelmed." J7DzL2_Na80 "1. The Geometry of Linear Equations" "MIT 18.06 Linear Algebra, Spring 2005" 3592.0 0.0 0.0 0.0
"thats easy lol" 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 14651.0 0.0 0.0 0.0
"La matriz adjunta debiera de estar transpuesta en la fórmula. minuto 44:40 and beyond.                     adj()^T.                                                                          El profesor lo infiere en el cálculo (por cierto, gracias por su trabajo)" bHdzkFrgRcA "Lec 3: Matrices; inverse matrices | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 7244.0 0.0 1.0 0.0
"xD it was tough, but WE MADE IT THROUGH!" JibVXBElKL0 "5. Transposes, Permutations, Spaces R^n" "MIT 18.06 Linear Algebra, Spring 2005" 15456.0 0.0 0.0 0.0
"Hope you are alright professor alex. You are really a star in this field. 
I will probably work on this number once I reach 32." 9BYsNpTCZGg "Lecture 17: Rapidly Decreasing Singular Values" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 4789.0 0.0 0.0 0.0
"Fisher proof is awesome!" JTbZP0yt9qc "6. Maximum Likelihood Estimation (cont.) and the Method of Moments" "MIT 18.650 Statistics for Applications, Fall 2016" 3826.0 0.0 0.0 0.0
"a*X +b*Y=c*Z :FIND X,Y,Z AS FUNCTIONS OF a,b,c Mr. Professor if you are so smart!
 I am the first person who discovered these functions and I AM AN AMATEUR!!" J7DzL2_Na80 "1. The Geometry of Linear Equations" "MIT 18.06 Linear Algebra, Spring 2005" 12297.0 0.0 1.0 0.0
"can anyone help me how  he got  values 0 and 1 during  derivation of cosine and sine" kCPVBl953eY "Lec 3 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 12606.0 0.0 1.0 0.0
"Where's the pdf for the exam that he is going through in this video?" l88D4r74gtM "13. Quiz 1 Review" "MIT 18.06 Linear Algebra, Spring 2005" 11701.0 0.0 0.0 0.0
"after 10 years, I still cannot clearly understand why the dimension of the null space is n-r..." or6C4yBk_SY "Lecture 2: Multiplying and Factoring Matrices" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 12305.0 0.0 1.0 0.0
"Why do physicists avoid using/thinking in terms of basis? why are they unwilling to bring them in?" Ts3o2I8_Mxc "30. Linear Transformations and Their Matrices" "MIT 18.06 Linear Algebra, Spring 2005" 11824.0 0.0 0.0 0.0
"I really want to thank MIT OCW fore the opportunity to really learn calculus, and even better, from one of the best places in the world. We don't have this kind of teatching here in Brazil, not anywhere near this. I'm very thankful for you opening this class to everyone." 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 5937.0 0.0 0.0 0.0
"@IIAOPSW umm KwH is energy.  If it wasn't multiplied by hours, then ya it would be per unit time.  Also he lives in the U.S." jBkXbAgMj6s "Lec 24 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 1639.0 0.0 1.0 0.0
"why are lectures 8,17,26,34 missing from the playlist?" ryLdyDrBfvI "Lec 2 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 15282.0 0.0 0.0 0.0
"so many chalkboards!!!
" 2XraaWefBd8 "Lec 12: Gradient; directional derivative; tangent plane | MIT 18.02 Multivariable Calculus, Fall 07" "MIT 18.02 Multivariable Calculus, Fall 2007" 14338.0 1.0 0.0 0.0
"holy shit....18.06 for life" osh80YCg_GM "16. Projection Matrices and Least Squares" "MIT 18.06 Linear Algebra, Spring 2005" 13184.0 0.0 0.0 0.0
"How are the students getting picked up on the microphone? I think that it is neat as it is usually difficult to hear the students’ questions." or6C4yBk_SY "Lecture 2: Multiplying and Factoring Matrices" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 4802.0 1.0 0.0 0.0
"love it
" P7a4bjE6Crk "12. Iterated Expectations" "6.041 Probabilistic Systems Analysis and Applied Probability" 13866.0 0.0 0.0 0.0
"So much better than watching Netflix...Thanks a million both teachers are awesome!" CXKoCMVqM9s "Lec 28 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 8776.0 0.0 0.0 0.0
"This lecture is what MIT means in this world!" 6-wh6yvk6uc "12. Graphs, Networks, Incidence Matrices" "MIT 18.06 Linear Algebra, Spring 2005" 10815.0 0.0 0.0 0.0
"Sometimes Maths feels like a religion. Have faith on me till I prove it. At least he proves it." 9v25gg2qJYE "Lec 6 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 8846.0 0.0 0.0 1.0
"Amazing lectures" 7UJ4CFRGd-U "An Interview with Gilbert Strang on Teaching Linear Algebra" "MIT 18.06 Linear Algebra, Spring 2005" 2377.0 0.0 0.0 0.0
"Cutest teacher! EE starts counting from 0, we start counting from 1. Actually they probably right." M0Sa8fLOajA "26. Complex Matrices; Fast Fourier Transform" "MIT 18.06 Linear Algebra, Spring 2005" 3269.0 0.0 0.0 0.0
"thank you mr steve jobs!" 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 14502.0 0.0 0.0 0.0
"Plus, diversity is awesome!" 0D4BbCa4gHo "Lec 6: Velocity, acceleration; Kepler's second law | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 8221.0 0.0 0.0 0.0
"Who is Monica?" 2IdtqGM6KWU "11. Matrix Spaces; Rank 1; Small World Graphs" "MIT 18.06 Linear Algebra, Spring 2005" 11737.0 0.0 0.0 0.0
"We are already study in class 11th
And they study in college
Indian education is higher than America" 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 11312.0 0.0 0.0 0.0
"I cant get the link of the complete course :/" FX4C-JpTFgY "3. Multiplication and Inverse Matrices" "MIT 18.06 Linear Algebra, Spring 2005" 5233.0 0.0 0.0 0.0
"1A-5 What are the ij-components of a plane vector A of length 3, if it makes an angle of 30 degrees with i and 60 degrees with j. Is the second condition redundant?" PxCxlsl_YwY "Lec 1: Dot product | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 605.0 0.0 1.0 0.0
"Thanks!!! I am from Brazil and is very wonderful see videos like this!!!" ryLdyDrBfvI "Lec 2 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 9838.0 0.0 0.0 0.0
"ROFL THE GUY FROM 38:30 TO 38:50 AT THE BOTTOM IS SLEEPING" U1EcnfTKXJ0 "Lec 7: Review | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 8489.0 0.0 0.0 0.0
"If Denis Auroux was my math teacher all my life Euler would be eating my dust." sr7kCpzAuYw "Lec 32: Stokes' theorem (cont.); review | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 6463.0 0.0 0.0 0.0
"19:40 ""Mewtwo is below lambda one"" I've never heard of that Pokemon, is it new?" AdTvkFsqcDc "16. Derivatives of Inverse and Singular Values" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 565.0 0.0 0.0 0.0
"I'd advise you to read Dr. Strang's chapter on Integration before you attempt to make sense of this lecture.  The lecture moves quickly and instructor assumes the students understand integration" Pd2xP5zDsRw "Lec 20 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 6275.0 0.0 0.0 0.0
"what is the textbook for this course?" Pd2xP5zDsRw "Lec 20 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 15173.0 0.0 0.0 0.0
"I'm not sure what you're talking about. If you look at any of the other lectures in this series you can see people in seats while he is talking. & at the end of some of the lectures you can see students getting up from their seats. That doesn't happen in this video. Also, in this video, he makes some comment like ""Don't all speak at once"" which seems to be a reference to the fact that there is no one there. What does the fact that you can't see them have to do with how good they are as students?" JibVXBElKL0 "5. Transposes, Permutations, Spaces R^n" "MIT 18.06 Linear Algebra, Spring 2005" 6357.0 1.0 0.0 0.0
"Toller Vortrag! Vielen Dank Professor!" QVKj3LADCnA "2. Elimination with Matrices." "MIT 18.06 Linear Algebra, Spring 2005" 11055.0 0.0 0.0 0.0
"excellent lecturer, but terrible cameraman!.. The cameraman, has no mathematical background of whatsoever, and it is frustrating how s/he either to slow or to fast to zoom in and out of the pictures, during the respective lecture!.." 3eiio3Tw7UQ "19. Weak Law of Large Numbers" "6.041 Probabilistic Systems Analysis and Applied Probability" 12824.0 1.0 0.0 0.0
"Why did he take the example of China rather than French 😂" RMBGQtwkoyU "Lec 26: Spherical coordinates; surface area | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 11810.0 0.0 0.0 0.0
"very sad way to explain polynomial decomposition, I'de rather go with the french way ""members identification"", its way easier and faster" HgEqXhsIq_g "Lec 29 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 15034.0 0.0 0.0 0.0
"On 21 minute I don't understand where these matrices come from and why we need them. Anyone care to elaborate?" MsIvs_6vC38 "4. Factorization into A = LU" "MIT 18.06 Linear Algebra, Spring 2005" 8065.0 0.0 1.0 1.0
"Great course! I really enjoy it :-) Especially the lectures about cyclic and toeplitz matrices are very interesting. Mostly because I came across toeplitz before and wondered that Lapack doesnt seem to have any special routines for block toeplitz and alike.( if I now remember correctly what I was searching for...) 
Seems like there are some structures behind these matrices such that calulations reduce quite signigicantly ... even for block-Toeplitz? And therefore only quite a few codes out there for block toeplitz?   Talking about big to very big Ax=b systems (1 Mio unknowns on a normal laptop computer), inverse of Hessian matrices, fairly sparse, nearest neighbour interactions" hwDRfkPSXng "Lecture 32: ImageNet is a Convolutional Neural Network (CNN), The Convolution Rule" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 4219.0 0.0 1.0 0.0
"Best Explanation" CadZXGNauY0 "9. Multiple Continuous Random Variables" "6.041 Probabilistic Systems Analysis and Applied Probability" 2852.0 0.0 0.0 0.0
"this is the most usless think i have ever seen in my life...here let me tell you what the answer is . WHO! the EFF! cares, over, what a waist of time, to the, LAME!!! to the 25th power of i feel sorry for whoever finds this interesting." 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 14885.0 0.0 0.0 0.0
"Best Class I have ever seen...Wish I could be one of the students sitting in the classroom." 6-wh6yvk6uc "12. Graphs, Networks, Incidence Matrices" "MIT 18.06 Linear Algebra, Spring 2005" 2851.0 0.0 0.0 0.0
"Automated motion-tracking is a solution searching a problem. :/" BYR1fXW95zY "Lecture 13: Lp Space Theory" "MIT 18.102 Introduction to Functional Analysis, Spring 2021" 2748.0 0.0 0.0 0.0
"16:56 IT'S CORONA TIME *_*" FX4C-JpTFgY "3. Multiplication and Inverse Matrices" "MIT 18.06 Linear Algebra, Spring 2005" 494.0 0.0 0.0 0.0
"https://www.youtube.com/watch?v=13r9QY6cmjc#t=29m29s how does one know that u0 can be expressed in terms of eigenvectors, i.e. how do we know what u0 is in the span of eigenvectors?" 13r9QY6cmjc "22. Diagonalization and Powers of A" "MIT 18.06 Linear Algebra, Spring 2005" 13269.0 0.0 1.0 0.0
"It has been an honour, Prof Strang" RWvi4Vx4CDc "34. Final Course Review" "MIT 18.06 Linear Algebra, Spring 2005" 6917.0 0.0 0.0 0.0
"Please @mitopencourseware. Please label each video with the content covered in the video! I'm begging you!" WfEQabCGAqI "Lec 28: Divergence theorem | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 8197.0 0.0 0.0 0.0
"why is it that (N + 1) Cn + 1 / N +1  simplifies to Cn + 1 / (N+1) rather than just simplifying to just Cn + 1 ?" wOHrNt9ScYs "Lec 38 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 15333.0 0.0 1.0 0.0
"why is a numerical low rank matrix hard to invert? he mentioned it briefly when introducing the vandermonde matrix but didn't clarify later." 9BYsNpTCZGg "Lecture 17: Rapidly Decreasing Singular Values" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 15327.0 0.0 1.0 0.0
"I don't understand why E[X|X>1]=1+E[X] if the first try fails? if the first try fails then how come there is +1 because +1 means that you obtain the HEAD at the first try? And if so how can we add 1 to that?" -qCEoqpwjf4 "6. Discrete Random Variables II" "6.041 Probabilistic Systems Analysis and Applied Probability" 5351.0 0.0 1.0 0.0
"Congratulations to all who made it, 🎉🎉🎉




and thanks to mit ocw for providing such high quality content" --lPz7VFnKI "Lec 39 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 3201.0 0.0 0.0 0.0
"What an amazing teacher, thank you!" 23LLB9mNJvc "19. Determinant Formulas and Cofactors" "MIT 18.06 Linear Algebra, Spring 2005" 11454.0 0.0 0.0 0.0
"Statistics are about knowing the distribution of the entire poppulation given the distribution of one dataset" VPZD_aij8H0 "1. Introduction to Statistics" "MIT 18.650 Statistics for Applications, Fall 2016" 8891.0 0.0 0.0 0.0
"This guy's awesome." 9FLItlbBUPY "Lec 2: Determinants; cross product | MIT 18.02 Multivariable Calculus, Fall 2007" "MIT 18.02 Multivariable Calculus, Fall 2007" 10566.0 0.0 0.0 0.0
"Never in my entire life, i would have been able to convert that Fibonacci sequence in matrix form. Untill, he did it." 13r9QY6cmjc "22. Diagonalization and Powers of A" "MIT 18.06 Linear Algebra, Spring 2005" 7814.0 0.0 0.0 0.0
"at 5:56 he says that x1,....,xn are gaussian? what is each Xi denoting in this case?" phbw9r1iUDI "7. Parametric Hypothesis Testing" "MIT 18.650 Statistics for Applications, Fall 2016" 12466.0 0.0 1.0 0.0
"thanks again!" 8o5Cmfpeo6g "6. Column Space and Nullspace" "MIT 18.06 Linear Algebra, Spring 2005" 14577.0 0.0 0.0 0.0
"Thank you, Prof. Gilbert and MIT OCW for the lectures." RWvi4Vx4CDc "34. Final Course Review" "MIT 18.06 Linear Algebra, Spring 2005" 9510.0 0.0 0.0 0.0
"People strolling in late to one of the greatest linear algebra lectures ever given." 2IdtqGM6KWU "11. Matrix Spaces; Rank 1; Small World Graphs" "MIT 18.06 Linear Algebra, Spring 2005" 8172.0 0.0 0.0 0.0
"Thank you Dr. Gilbert, you made me fall in love with math,I hope everything is well.❤️🍀" YiqIkSHSmyc "Lecture 1: The Column Space of A Contains All Vectors Ax" "MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018" 9100.0 0.0 0.0 0.0
"It's really crazy that rational, integer and natural sets are all the same cardinality" 9_xG0AGRa-w "Lecture 2: Cantor's Theory of Cardinality (Size)" "MIT 18.100A Real Analysis, Fall 2020" 7067.0 0.0 0.0 0.0
"@vex123 That's precisely my point. I'm putting in doubt how true it the 'world class' character or MIT, supousedly an institution reserved to high profile minds. If this is what you have for the first year, and if how you say, alumni have to learn 'by writing things down', thanks but I'm staying here in my free-of-charge public university, and I'll head to Lomonosov Univ. of Moscow for my post-grads! And I was more specific... not about writing things down or not, but about The Exposition..." 7K1sB05pE0A "Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007" "MIT 18.01 Single Variable Calculus, Fall 2006" 2061.0 0.0 0.0 0.0
